split,dataset,query_id,group,depth,initial_f1,pre_f1,post_f1,observed_delta,resolved_count,unresolved_count,resolved_fraction,evidence_support_count,support_per_resolved,answer_token_count,answer_char_count,reasoning_progress_token_count,reasoning_progress_char_count,next_information_need_token_count,next_search_query_token_count,cot_step_count,cot_token_count,passage_count,unique_passage_ratio,unique_title_ratio,evidence_vocab_size,retrieval_score_mean,retrieval_score_max,retrieval_score_std,question_query_jaccard,question_answer_jaccard,answer_evidence_jaccard,query_evidence_jaccard,progress_evidence_jaccard,need_evidence_jaccard,support_evidence_jaccard,answer_support_jaccard,unresolved_query_jaccard,resolved_evidence_jaccard,unresolved_evidence_jaccard,mu,v_hat,dynamic_benefit,adaptive_score,historical_native_u,historical_raser,historical_benefit,historical_direct_gain_et,historical_idr,provider_tokens,latency_ms
independent-evaluation,2wiki,3c57ddd40bda11eba7f7acde48001122,2wiki::3c57ddd40bda11eba7f7acde48001122,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,1.5,1.0,7.0,30.0,220.0,14.0,5.0,2.0,51.0,12.0,1.0,0.8333333333333334,274.0,31.93442775,48.21714,8.386398093519938,0.0,0.0,0.0,0.010869565217391304,0.06293706293706294,0.02127659574468085,0.148014440433213,0.0,0.0,0.03942652329749104,0.0,0.013661111111111107,-0.16803079051947548,0.004876127251293107,0.30184829235076904,-639.0,-671.0,-608.0,-956.0,-607.0,2551.0,61213.05469999788
independent-evaluation,2wiki,3cb07d99088011ebbd6cac1f6bf848b6,2wiki::3cb07d99088011ebbd6cac1f6bf848b6,1.0,0.25,0.25,0.29,0.03999999999999998,2.0,0.0,1.0,2.0,1.0,8.0,39.0,20.0,137.0,23.0,10.0,1.0,20.0,6.0,1.0,1.0,275.0,37.623873833333334,76.995,18.311764214969628,0.25,0.2777777777777778,0.017985611510791366,0.02888086642599278,0.0498220640569395,0.034722222222222224,0.05415162454873646,0.041666666666666664,0.0,0.039285714285714285,0.0,0.15256666666666666,-0.01930141505753556,0.15073738003359857,0.3824901878833771,-1350.0,-1624.0,-971.0,-114.0,-1448.0,2632.0,33964.745199999015
independent-evaluation,2wiki,3cb07d99088011ebbd6cac1f6bf848b6,2wiki::3cb07d99088011ebbd6cac1f6bf848b6,2.0,0.25,0.29,0.29,0.0,2.0,0.0,1.0,2.0,1.0,6.0,38.0,29.0,218.0,22.0,11.0,2.0,31.0,12.0,1.0,0.9166666666666666,425.0,36.04374425,76.995,13.055210241499863,0.23809523809523808,0.10526315789473684,0.007009345794392523,0.02107728337236534,0.0365296803652968,0.029953917050691243,0.05620608899297424,0.0,0.0,0.03051643192488263,0.0,0.013661111111111107,0.020943728095090316,0.06447042225060798,0.08127827197313309,-1350.0,-1624.0,-971.0,-114.0,-1448.0,3212.0,52863.34740000166
independent-evaluation,2wiki,3d4265540bdd11eba7f7acde48001122,2wiki::3d4265540bdd11eba7f7acde48001122,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.6666666666666666,1.0,0.5,2.0,13.0,30.0,221.0,16.0,5.0,1.0,30.0,6.0,1.0,0.8333333333333334,147.0,35.44668883333333,44.283455,4.031862696586422,0.0625,0.0,0.0,0.020134228187919462,0.09937888198757763,0.04487179487179487,0.22297297297297297,0.0,0.2727272727272727,0.07432432432432433,0.02631578947368421,0.15256666666666666,0.26838627995008063,0.3203783802426576,0.6585823893547058,-87.0,-743.0,-184.0,-313.0,-644.0,2047.0,36841.6156999956
independent-evaluation,2wiki,3d4265540bdd11eba7f7acde48001122,2wiki::3d4265540bdd11eba7f7acde48001122,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,2.0,13.0,37.0,276.0,22.0,7.0,2.0,51.0,12.0,1.0,0.8333333333333334,269.0,32.883525416666664,44.283455,5.887480890175772,0.11764705882352941,0.0,0.007434944237918215,0.022222222222222223,0.07368421052631578,0.046762589928057555,0.2878228782287823,0.0,0.0,0.05904059040590406,0.0,0.013661111111111107,0.0009053381037116099,0.01599693129186619,0.2969641089439392,-87.0,-743.0,-184.0,-313.0,-644.0,2230.0,19702.884400001494
independent-evaluation,2wiki,3d5c9cda0bdd11eba7f7acde48001122,2wiki::3d5c9cda0bdd11eba7f7acde48001122,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,7.0,18.0,109.0,8.0,4.0,1.0,18.0,6.0,1.0,0.6666666666666666,65.0,32.352226333333334,40.068966,5.559920535833485,0.0,0.0,0.0,0.029850746268656716,0.09210526315789473,0.04285714285714286,0.3582089552238806,0.0,0.2857142857142857,0.11940298507462686,0.029411764705882353,0.15256666666666666,0.5727487529932844,0.7080182755881558,0.8236610889434814,-624.0,-269.0,-785.0,-669.0,-3.0,1664.0,25482.98369999975
independent-evaluation,2wiki,3d5c9cda0bdd11eba7f7acde48001122,2wiki::3d5c9cda0bdd11eba7f7acde48001122,2.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,9.0,26.0,189.0,14.0,5.0,2.0,30.0,12.0,1.0,0.6666666666666666,143.0,32.959284000000004,47.777966,8.149121145745257,0.0,0.0,0.006993006993006993,0.027777777777777776,0.09740259740259741,0.03289473684210526,0.2,0.03225806451612903,0.0,0.0625,0.0,0.013661111111111107,0.0007661533877041995,0.004629562952650082,0.5190251469612122,-624.0,-269.0,-785.0,-669.0,-3.0,1714.0,24907.73500000796
independent-evaluation,2wiki,3de947f00bda11eba7f7acde48001122,2wiki::3de947f00bda11eba7f7acde48001122,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,7.0,46.0,508.0,8.0,4.0,1.0,46.0,6.0,1.0,1.0,191.0,27.616024166666666,37.88091,5.424207653483699,0.16666666666666666,0.0,0.005235602094240838,0.020942408376963352,0.10747663551401869,0.036458333333333336,0.09895833333333333,0.0,0.5714285714285714,0.03626943005181347,0.03125,0.15256666666666666,0.4438617331717749,0.49929550677208456,0.8141977787017822,-834.0,-132.0,-516.0,-100.0,-19.0,1801.0,35251.942099996086
independent-evaluation,2wiki,3de947f00bda11eba7f7acde48001122,2wiki::3de947f00bda11eba7f7acde48001122,2.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,5.0,29.0,31.0,247.0,16.0,9.0,2.0,60.0,9.0,1.0,1.0,271.0,27.766058777777776,37.88091,5.68326597935975,0.1875,0.15384615384615385,0.01845018450184502,0.029411764705882353,0.07857142857142857,0.04363636363636364,0.27472527472527475,0.06493506493506493,0.0,0.03663003663003663,0.0,0.013661111111111107,0.01134651090756509,0.07373737876090625,0.5064592957496643,-834.0,-132.0,-516.0,-100.0,-19.0,2108.0,18293.358199996874
independent-evaluation,2wiki,3e4406b20bdb11eba7f7acde48001122,2wiki::3e4406b20bdb11eba7f7acde48001122,1.0,0.0,0.0,0.67,0.67,0.0,2.0,0.0,1.0,1.0,1.0,7.0,36.0,289.0,14.0,7.0,1.0,36.0,6.0,1.0,1.0,320.0,25.490888833333333,34.95559,6.200355360844769,0.6,0.0,0.0,0.021875,0.08868501529051988,0.037267080745341616,0.07165109034267912,0.0,0.6,0.0,0.028125,0.15256666666666666,0.1481529390691293,0.16285941915718596,0.771898627281189,-27.0,-358.0,-229.0,-62.0,-599.0,2285.0,43253.721699999005
independent-evaluation,2wiki,3e4406b20bdb11eba7f7acde48001122,2wiki::3e4406b20bdb11eba7f7acde48001122,2.0,0.0,0.67,0.67,0.0,2.0,0.0,1.0,2.0,1.0,2.0,15.0,29.0,202.0,12.0,5.0,2.0,53.0,8.0,1.0,1.0,479.0,25.096143625,34.95559,5.625254633359274,0.0,0.0,0.0041753653444676405,0.008333333333333333,0.040983606557377046,0.012371134020618556,0.09147609147609148,0.02127659574468085,0.0,0.027083333333333334,0.0,0.013661111111111107,-0.002209997275440663,0.0051778115294700885,0.457089364528656,-27.0,-358.0,-229.0,-62.0,-599.0,2827.0,58753.60460000229
independent-evaluation,2wiki,3efc0144086c11ebbd61ac1f6bf848b6,2wiki::3efc0144086c11ebbd61ac1f6bf848b6,1.0,0.0,0.0,0.22,0.22,0.0,3.0,0.0,2.0,2.0,1.0,7.0,34.0,234.0,25.0,4.0,1.0,34.0,6.0,1.0,1.0,242.0,43.9659445,57.38017,6.3835021973132875,0.2,0.0,0.0,0.012345679012345678,0.07392996108949416,0.05533596837944664,0.0,0.0,0.4,0.0,0.024390243902439025,0.15256666666666666,0.19725662351972537,0.24091882944319942,0.5118251442909241,-1262.0,-1658.0,-1364.0,-394.0,-1707.0,1972.0,16569.85550000536
independent-evaluation,2wiki,3efc0144086c11ebbd61ac1f6bf848b6,2wiki::3efc0144086c11ebbd61ac1f6bf848b6,2.0,0.0,0.22,0.0,-0.22,2.0,2.0,0.5,2.0,1.0,9.0,41.0,38.0,294.0,18.0,4.0,2.0,50.0,11.0,1.0,1.0,298.0,37.35285754545455,57.38017,8.829070695102395,0.2,0.35294117647058826,0.016556291390728478,0.010033444816053512,0.05660377358490566,0.036065573770491806,0.10333333333333333,0.05,0.3333333333333333,0.05537459283387622,0.026490066225165563,0.013661111111111107,-0.001850136669604392,0.2688942097906194,0.1411188691854477,-1262.0,-1658.0,-1364.0,-394.0,-1707.0,2090.0,33615.7561
independent-evaluation,2wiki,3efeeca5098611ebbdb0ac1f6bf848b6,2wiki::3efeeca5098611ebbdb0ac1f6bf848b6,1.0,1.0,1.0,0.18,-0.8200000000000001,2.0,0.0,1.0,2.0,1.0,1.0,2.0,20.0,134.0,19.0,7.0,1.0,20.0,6.0,1.0,1.0,96.0,27.902632166666667,44.147247,8.59881564223751,0.125,0.0,0.0,0.04040404040404041,0.09433962264150944,0.05504587155963303,0.23469387755102042,0.0,0.0,0.07291666666666667,0.0,0.15256666666666666,-0.48206111980983607,0.004577858433276389,0.484976202249527,-709.0,-1471.0,-464.0,-133.0,-1335.0,1699.0,29988.51039999863
independent-evaluation,2wiki,3efeeca5098611ebbdb0ac1f6bf848b6,2wiki::3efeeca5098611ebbdb0ac1f6bf848b6,2.0,1.0,0.18,1.0,0.8200000000000001,2.0,0.0,1.0,2.0,1.0,11.0,55.0,23.0,157.0,13.0,6.0,2.0,25.0,12.0,1.0,0.9166666666666666,210.0,25.802320833333333,44.147247,6.450563377802939,0.13333333333333333,0.6923076923076923,0.03755868544600939,0.018867924528301886,0.05909090909090909,0.032407407407407406,0.07511737089201878,0.2,0.0,0.03333333333333333,0.0,0.013661111111111107,0.15656320139774613,0.33268608915938414,0.11894858628511429,-709.0,-1471.0,-464.0,-133.0,-1335.0,1772.0,12371.595999997226
independent-evaluation,2wiki,3f007bb60bdc11eba7f7acde48001122,2wiki::3f007bb60bdc11eba7f7acde48001122,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,7.0,31.0,220.0,7.0,6.0,1.0,31.0,6.0,1.0,0.8333333333333334,303.0,28.346392666666667,40.16982,5.41850129556549,0.13333333333333333,0.0,0.0,0.01644736842105263,0.050314465408805034,0.01639344262295082,0.0,0.0,0.42857142857142855,0.029508196721311476,0.009868421052631578,0.15256666666666666,0.42532862577918035,0.5880143419360138,0.8585528135299683,-936.0,-592.0,-643.0,-1052.0,-838.0,2757.0,14260.625099996105
independent-evaluation,2wiki,3f007bb60bdc11eba7f7acde48001122,2wiki::3f007bb60bdc11eba7f7acde48001122,2.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,3.0,17.0,33.0,272.0,14.0,8.0,2.0,49.0,12.0,1.0,0.8333333333333334,467.0,28.776335833333334,40.16982,4.206048071351556,0.0,0.0,0.006423982869379015,0.01279317697228145,0.041666666666666664,0.014767932489451477,0.03177966101694915,0.15,0.0,0.02127659574468085,0.0,0.013661111111111107,0.0036918552071791766,0.010976177729096792,0.33605095744132996,-936.0,-592.0,-643.0,-1052.0,-838.0,2918.0,36516.39480000449
independent-evaluation,2wiki,3f58d88e086111ebbd5dac1f6bf848b6,2wiki::3f58d88e086111ebbd5dac1f6bf848b6,1.0,1.0,1.0,1.0,0.0,1.0,3.0,0.25,2.0,2.0,1.0,2.0,18.0,161.0,12.0,6.0,1.0,18.0,6.0,1.0,0.8333333333333334,218.0,36.9546265,46.191235,6.555278933239931,0.46153846153846156,0.0,0.0,0.027522935779816515,0.05357142857142857,0.036036036036036036,0.0,0.0,0.5555555555555556,0.05045871559633028,0.0319634703196347,0.15256666666666666,0.257680702932852,0.36192002642057935,0.557019054889679,-651.0,-1076.0,-1344.0,-588.0,-1184.0,2040.0,29622.82409999898
independent-evaluation,2wiki,3f58d88e086111ebbd5dac1f6bf848b6,2wiki::3f58d88e086111ebbd5dac1f6bf848b6,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.6666666666666666,2.0,1.0,1.0,2.0,32.0,311.0,10.0,3.0,2.0,36.0,11.0,1.0,0.7272727272727273,303.0,31.25743390909091,46.191235,7.90023266060136,0.06666666666666667,0.0,0.0,0.006578947368421052,0.060126582278481014,0.02622950819672131,0.11147540983606558,0.0,0.25,0.05844155844155844,0.029411764705882353,0.013661111111111107,-0.06063950584036826,0.02999242943778354,0.10026220232248306,-651.0,-1076.0,-1344.0,-588.0,-1184.0,2665.0,49618.89180000435
independent-evaluation,2wiki,40a386940bdb11eba7f7acde48001122,2wiki::40a386940bdb11eba7f7acde48001122,1.0,0.0,0.0,0.57,0.57,1.0,1.0,0.5,1.0,1.0,1.0,7.0,20.0,135.0,11.0,5.0,1.0,20.0,6.0,1.0,1.0,172.0,29.371515666666667,40.30023,4.958879867395817,0.23076923076923078,0.0,0.0,0.029069767441860465,0.06077348066298342,0.028089887640449437,0.0,0.0,0.8333333333333334,0.07514450867052024,0.028901734104046242,0.15256666666666666,0.6990789568621624,0.7876944563678367,0.8135701417922974,-473.0,-104.0,-292.0,-22.0,-207.0,2188.0,37823.09630000236
independent-evaluation,2wiki,40a386940bdb11eba7f7acde48001122,2wiki::40a386940bdb11eba7f7acde48001122,2.0,0.0,0.57,0.2,-0.36999999999999994,1.0,1.0,0.5,2.0,2.0,6.0,43.0,30.0,221.0,22.0,7.0,2.0,36.0,12.0,1.0,1.0,397.0,27.164521083333334,40.30023,5.213599353966821,0.2,0.0625,0.010025062656641603,0.012531328320802004,0.038929440389294405,0.0345679012345679,0.0,0.0,0.625,0.017587939698492462,0.01256281407035176,0.013661111111111107,0.07313671284916858,0.1309165377965688,0.4978069067001343,-473.0,-104.0,-292.0,-22.0,-207.0,2572.0,17259.312100002717
independent-evaluation,2wiki,40b51b25098a11ebbdb0ac1f6bf848b6,2wiki::40b51b25098a11ebbdb0ac1f6bf848b6,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,3.0,17.0,115.0,16.0,8.0,1.0,17.0,6.0,1.0,1.0,76.0,32.53886883333333,47.503967,6.91812951632336,0.05555555555555555,0.0,0.0,0.06329113924050633,0.056818181818181816,0.05747126436781609,0.2564102564102564,0.0,0.0,0.07894736842105263,0.0,0.15256666666666666,-0.4144706492963042,0.010612326802884079,0.40860962867736816,-1047.0,-1781.0,-1087.0,-1218.0,-1666.0,1682.0,14228.137399994012
independent-evaluation,2wiki,40b51b25098a11ebbdb0ac1f6bf848b6,2wiki::40b51b25098a11ebbdb0ac1f6bf848b6,2.0,1.0,1.0,0.17,-0.83,2.0,0.0,1.0,2.0,1.0,1.0,3.0,16.0,117.0,19.0,11.0,2.0,20.0,12.0,1.0,1.0,125.0,35.064443,56.52322,8.237780713101374,0.29411764705882354,0.0,0.0,0.07086614173228346,0.044444444444444446,0.02857142857142857,0.0,0.0,0.0,0.047619047619047616,0.0,0.013661111111111107,-0.31702186587219633,0.0015913476665356363,0.09851471334695816,-1047.0,-1781.0,-1087.0,-1218.0,-1666.0,2224.0,15597.737100004451
independent-evaluation,2wiki,40ba2f2e0bdc11eba7f7acde48001122,2wiki::40ba2f2e0bdc11eba7f7acde48001122,1.0,0.0,0.0,0.56,0.56,1.0,1.0,0.5,1.0,1.0,1.0,7.0,26.0,170.0,13.0,4.0,1.0,26.0,6.0,1.0,0.8333333333333334,97.0,32.387790833333334,38.615795,4.697699896747286,0.07142857142857142,0.0,0.0,0.041237113402061855,0.11818181818181818,0.047619047619047616,0.3673469387755102,0.0,0.5,0.07142857142857142,0.05154639175257732,0.15256666666666666,0.6162972836995393,0.6425628434909723,0.7601237297058105,-293.0,-560.0,-2.0,-6.0,-58.0,1716.0,18849.966100002348
independent-evaluation,2wiki,40ba2f2e0bdc11eba7f7acde48001122,2wiki::40ba2f2e0bdc11eba7f7acde48001122,2.0,0.0,0.56,0.56,0.0,2.0,1.0,0.6666666666666666,2.0,1.0,12.0,113.0,33.0,261.0,25.0,7.0,2.0,45.0,12.0,1.0,0.8333333333333334,196.0,28.40813575,41.073803,7.639331660249018,0.2857142857142857,0.045454545454545456,0.061224489795918366,0.03571428571428571,0.09047619047619047,0.08333333333333333,0.09950248756218906,0.23333333333333334,0.4666666666666667,0.065,0.04975124378109453,0.013661111111111107,0.0544853262948349,0.28896931347683275,0.247018963098526,-293.0,-560.0,-2.0,-6.0,-58.0,1826.0,27217.385800002376
independent-evaluation,2wiki,410da3c9089611ebbd76ac1f6bf848b6,2wiki::410da3c9089611ebbd76ac1f6bf848b6,1.0,1.0,1.0,0.21,-0.79,2.0,2.0,0.5,2.0,1.0,2.0,9.0,26.0,179.0,10.0,4.0,1.0,26.0,6.0,1.0,1.0,184.0,34.84980566666667,52.164795,7.834669890337662,0.0,0.14285714285714285,0.010869565217391304,0.010752688172043012,0.07692307692307693,0.031914893617021274,0.0967741935483871,0.1,0.5714285714285714,0.07065217391304347,0.026881720430107527,0.15256666666666666,-0.11513112602269632,0.21706820973676372,0.6305971145629883,-1136.0,-737.0,-16.0,-3.0,-550.0,2359.0,15380.716499996197
independent-evaluation,2wiki,410da3c9089611ebbd76ac1f6bf848b6,2wiki::410da3c9089611ebbd76ac1f6bf848b6,2.0,1.0,0.21,0.0,-0.21,2.0,1.0,0.6666666666666666,2.0,1.0,17.0,124.0,23.0,162.0,10.0,4.0,2.0,33.0,12.0,1.0,0.9166666666666666,449.0,28.208753666666667,52.164795,8.722980687058069,0.0,0.2916666666666667,0.02869757174392936,0.008908685968819599,0.039647577092511016,0.022271714922048998,0.04212860310421286,0.1875,0.3333333333333333,0.022172949002217297,0.01991150442477876,0.013661111111111107,0.0876040305045341,0.37505400761703306,0.1599837690591812,-1136.0,-737.0,-16.0,-3.0,-550.0,3267.0,20991.13710000529
independent-evaluation,2wiki,4122a4d8088b11ebbd6fac1f6bf848b6,2wiki::4122a4d8088b11ebbd6fac1f6bf848b6,1.0,1.0,1.0,0.29,-0.71,2.0,1.0,0.6666666666666666,2.0,1.0,1.0,2.0,21.0,185.0,15.0,4.0,1.0,21.0,6.0,1.0,1.0,140.0,34.560747,65.906876,16.593037350460765,0.23076923076923078,0.0,0.0,0.02127659574468085,0.06622516556291391,0.0763888888888889,0.061224489795918366,0.0,0.3333333333333333,0.035211267605633804,0.027777777777777776,0.15256666666666666,0.038462859044650737,0.22377109575274143,0.4317176938056946,-1370.0,-1610.0,-1211.0,-490.0,-1701.0,1899.0,16274.7842999961
independent-evaluation,2wiki,4122a4d8088b11ebbd6fac1f6bf848b6,2wiki::4122a4d8088b11ebbd6fac1f6bf848b6,2.0,1.0,0.29,0.29,0.0,2.0,1.0,0.6666666666666666,2.0,1.0,6.0,36.0,36.0,392.0,12.0,5.0,2.0,40.0,11.0,1.0,1.0,248.0,30.054712181818182,65.906876,13.230210684626453,0.21428571428571427,0.125,0.01195219123505976,0.01606425702811245,0.055762081784386616,0.035856573705179286,0.04330708661417323,0.045454545454545456,0.3,0.028225806451612902,0.0199203187250996,0.013661111111111107,0.0045243579050519974,0.07639604111795623,0.08297596126794815,-1370.0,-1610.0,-1211.0,-490.0,-1701.0,2015.0,26772.543899991433
independent-evaluation,2wiki,418c88260bdb11eba7f7acde48001122,2wiki::418c88260bdb11eba7f7acde48001122,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,7.0,29.0,244.0,9.0,5.0,1.0,29.0,6.0,1.0,0.8333333333333334,130.0,25.745427833333334,26.779974,0.8280119731546591,0.07692307692307693,0.0,0.0,0.015037593984962405,0.07432432432432433,0.022058823529411766,0.16666666666666666,0.0,0.25,0.08396946564885496,0.022727272727272728,0.15256666666666666,0.5067620882802877,0.5919547990193496,0.8238025307655334,-538.0,-281.0,-863.0,-522.0,-84.0,1688.0,18769.14329999272
independent-evaluation,2wiki,418c88260bdb11eba7f7acde48001122,2wiki::418c88260bdb11eba7f7acde48001122,2.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,4.0,33.0,35.0,287.0,21.0,7.0,2.0,49.0,11.0,1.0,0.8181818181818182,198.0,28.310810636363637,40.71935,6.000383398292317,0.06666666666666667,0.08333333333333333,0.020202020202020204,0.03535353535353535,0.09905660377358491,0.06310679611650485,0.245,0.0784313725490196,0.0,0.06467661691542288,0.0,0.013661111111111107,0.01848426367403577,0.07555641113774296,0.4526645243167877,-538.0,-281.0,-863.0,-522.0,-84.0,2197.0,18313.585099997
independent-evaluation,2wiki,41fc5fd80bdc11eba7f7acde48001122,2wiki::41fc5fd80bdc11eba7f7acde48001122,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,7.0,27.0,218.0,12.0,3.0,1.0,27.0,6.0,1.0,0.8333333333333334,136.0,31.946789000000003,42.15417,4.716698397776068,0.0,0.0,0.0,0.007246376811594203,0.06535947712418301,0.05714285714285714,0.08029197080291971,0.0,0.16666666666666666,0.07246376811594203,0.014492753623188406,0.15256666666666666,0.49588912123201967,0.6086018278539091,0.8166965246200562,-599.0,-117.0,-241.0,-154.0,-20.0,2348.0,21099.602200003574
independent-evaluation,2wiki,41fc5fd80bdc11eba7f7acde48001122,2wiki::41fc5fd80bdc11eba7f7acde48001122,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,2.0,2.0,1.0,7.0,25.0,175.0,10.0,3.0,2.0,36.0,12.0,1.0,0.8333333333333334,390.0,26.1175145,42.15417,7.46888478319649,0.0,0.0,0.0,0.007692307692307693,0.03233830845771144,0.015228426395939087,0.05102040816326531,0.0,0.5,0.020460358056265986,0.01278772378516624,0.013661111111111107,0.0438670675673362,0.15335219620933155,0.48827821016311646,-599.0,-117.0,-241.0,-154.0,-20.0,2397.0,22269.448799997917
independent-evaluation,2wiki,42b03b7808e111ebbda2ac1f6bf848b6,2wiki::42b03b7808e111ebbda2ac1f6bf848b6,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.3333333333333333,1.0,1.0,4.0,27.0,18.0,150.0,9.0,4.0,1.0,18.0,6.0,1.0,0.8333333333333334,507.0,50.54780866666667,69.100136,8.713843185408795,0.15789473684210525,0.0,0.007889546351084813,0.00196078431372549,0.021400778210116732,0.009784735812133072,0.03898635477582846,0.15384615384615385,0.5714285714285714,0.025590551181102362,0.005870841487279843,0.15256666666666666,0.33933838941598293,0.4628715218259226,0.5363361835479736,-13.0,-1296.0,-1053.0,-43.0,-962.0,3924.0,36149.85650000017
independent-evaluation,2wiki,42b03b7808e111ebbda2ac1f6bf848b6,2wiki::42b03b7808e111ebbda2ac1f6bf848b6,2.0,0.0,0.0,0.25,0.25,2.0,1.0,0.6666666666666666,2.0,1.0,8.0,65.0,36.0,308.0,16.0,3.0,2.0,44.0,12.0,1.0,0.9166666666666666,697.0,35.945632583333335,69.100136,16.195087750067472,0.05,0.04,0.008583690987124463,0.0028653295128939827,0.03971631205673759,0.017118402282453638,0.045779685264663805,0.16666666666666666,0.42857142857142855,0.022889842632331903,0.008595988538681949,0.013661111111111107,0.06635389321646952,0.23244988832240063,0.1149573102593422,-13.0,-1296.0,-1053.0,-43.0,-962.0,4550.0,28732.30329999933
independent-evaluation,2wiki,42cabbc00bdd11eba7f7acde48001122,2wiki::42cabbc00bdd11eba7f7acde48001122,1.0,0.0,0.0,0.8,0.8,1.0,1.0,0.5,1.0,1.0,1.0,7.0,38.0,316.0,13.0,4.0,1.0,38.0,6.0,1.0,0.8333333333333334,112.0,31.268259333333333,36.701675,5.225452009102265,0.0,0.0,0.0,0.017543859649122806,0.0948905109489051,0.08695652173913043,0.168141592920354,0.0,0.2857142857142857,0.07894736842105263,0.02631578947368421,0.15256666666666666,0.3153314175230839,0.4080594260966404,0.8375359773635864,-409.0,-425.0,-25.0,-7.0,-246.0,2047.0,42721.439900000405
independent-evaluation,2wiki,42cabbc00bdd11eba7f7acde48001122,2wiki::42cabbc00bdd11eba7f7acde48001122,2.0,0.0,0.8,0.8,0.0,2.0,0.0,1.0,3.0,1.5,3.0,23.0,31.0,223.0,14.0,7.0,2.0,53.0,12.0,1.0,0.8333333333333334,267.0,29.252308166666666,36.701675,6.062239207707438,0.0,0.0,0.011235955056179775,0.026217228464419477,0.07581227436823104,0.029304029304029304,0.15555555555555556,0.06666666666666667,0.0,0.05185185185185185,0.0,0.013661111111111107,-0.006092418479230733,0.012676523093595184,0.5252540707588196,-409.0,-425.0,-25.0,-7.0,-246.0,2431.0,22286.670999994385
independent-evaluation,2wiki,446917600bb011ebab90acde48001122,2wiki::446917600bb011ebab90acde48001122,1.0,0.29,0.29,1.0,0.71,1.0,1.0,0.5,1.0,1.0,3.0,15.0,23.0,205.0,12.0,4.0,1.0,23.0,6.0,1.0,0.6666666666666666,223.0,30.696559333333333,42.351665,5.256839106288004,0.18181818181818182,0.2,0.013452914798206279,0.017937219730941704,0.0603448275862069,0.044444444444444446,0.08035714285714286,0.15789473684210525,0.4,0.03125,0.035555555555555556,0.15256666666666666,0.1263781667526163,0.41683807748347795,0.7442491054534912,-1528.0,-1238.0,-149.0,-213.0,-976.0,3103.0,19181.687899996177
independent-evaluation,2wiki,446917600bb011ebab90acde48001122,2wiki::446917600bb011ebab90acde48001122,2.0,0.29,1.0,1.0,0.0,2.0,1.0,0.6666666666666666,2.0,1.0,4.0,20.0,35.0,315.0,20.0,7.0,2.0,45.0,11.0,1.0,0.8181818181818182,480.0,26.521226636363636,42.351665,6.504170188242215,0.14285714285714285,0.08333333333333333,0.008333333333333333,0.014583333333333334,0.046747967479674794,0.030927835051546393,0.0,0.0,0.6363636363636364,0.016666666666666666,0.02079002079002079,0.013661111111111107,0.0236735877137016,0.06440152252779406,0.2704221308231354,-1528.0,-1238.0,-149.0,-213.0,-976.0,4190.0,30399.507100002666
independent-evaluation,2wiki,446cc3540bda11eba7f7acde48001122,2wiki::446cc3540bda11eba7f7acde48001122,1.0,0.0,0.0,0.33,0.33,1.0,1.0,0.5,1.0,1.0,1.0,7.0,24.0,186.0,13.0,5.0,1.0,24.0,6.0,1.0,0.8333333333333334,260.0,33.02785766666667,51.797535,8.950713000440556,0.25,0.0,0.0,0.019230769230769232,0.055762081784386616,0.02631578947368421,0.0,0.0,0.7142857142857143,0.030534351145038167,0.022988505747126436,0.15256666666666666,0.6469608665309252,0.8554529366407767,0.7809101939201355,-729.0,-221.0,-18.0,-385.0,-111.0,2395.0,15716.814300001715
independent-evaluation,2wiki,446cc3540bda11eba7f7acde48001122,2wiki::446cc3540bda11eba7f7acde48001122,2.0,0.0,0.33,0.33,0.0,2.0,0.0,1.0,2.0,1.0,5.0,41.0,25.0,192.0,16.0,8.0,2.0,35.0,11.0,1.0,0.8181818181818182,339.0,32.64747718181818,51.797535,9.079956445450815,0.0,0.0,0.014749262536873156,0.02359882005899705,0.05202312138728324,0.028985507246376812,0.0,0.0,0.0,0.03225806451612903,0.0,0.013661111111111107,0.012142138413099957,0.06170544518874904,0.4551183581352234,-729.0,-221.0,-18.0,-385.0,-111.0,3096.0,18802.563300007023
