set,dataset,query_id,source_split,sampling_seed,initial_rank,initial_role,final_selection_basis,final_trajectory_status
allocator-development,hotpotqa,5abd79ab55429924427fcfe1,train,2026080205,163,primary,primary,complete
allocator-development,hotpotqa,5abd7b2255429924427fcff4,train,2026080205,460,primary,primary,complete
allocator-development,hotpotqa,5abd8a5055429924427fd049,train,2026080205,257,primary,primary,complete
allocator-development,hotpotqa,5abd93b15542992ac4f382d0,train,2026080205,87,primary,primary,complete
allocator-development,hotpotqa,5abd9feb5542992ac4f382e0,train,2026080205,21,primary,primary,complete
allocator-development,hotpotqa,5abdbe455542993f32c2a044,train,2026080205,172,primary,primary,complete
allocator-development,hotpotqa,5abdbf885542993f32c2a04a,train,2026080205,117,primary,primary,complete
allocator-development,hotpotqa,5abe33a55542991f661060ff,train,2026080205,17,primary,primary,complete
allocator-development,hotpotqa,5abe68ba5542991f66106173,train,2026080205,188,primary,primary,complete
allocator-development,hotpotqa,5abe74d855429976d4830b1c,train,2026080205,462,primary,primary,complete
allocator-development,hotpotqa,5abe966f5542991f661061a5,train,2026080205,501,primary,primary,complete
allocator-development,hotpotqa,5abeaea95542997ec76fd345,train,2026080205,55,primary,primary,complete
allocator-development,hotpotqa,5abebb9d5542997719eab59c,train,2026080205,236,primary,primary,complete
allocator-development,hotpotqa,5abee2315542994516f45466,train,2026080205,410,primary,primary,complete
allocator-development,hotpotqa,5abeea815542997719eab5f9,train,2026080205,584,primary,primary,complete
allocator-development,hotpotqa,5abeee275542993fe9a41da2,train,2026080205,546,primary,primary,complete
allocator-development,hotpotqa,5abf63025542997ec76fd3e8,train,2026080205,115,primary,primary,complete
allocator-development,hotpotqa,5abfa1935542997ec76fd40d,train,2026080205,388,primary,primary,complete
allocator-development,hotpotqa,5abfc0715542997ec76fd44b,train,2026080205,72,primary,primary,complete
allocator-development,hotpotqa,5abfe8395542997d64295933,train,2026080205,470,primary,primary,complete
allocator-development,hotpotqa,5abfebdd5542997d64295944,train,2026080205,247,primary,primary,complete
allocator-development,hotpotqa,5abfee2d5542997ec76fd470,train,2026080205,99,primary,primary,complete
allocator-development,hotpotqa,5abff0075542994516f45536,train,2026080205,53,primary,primary,complete
allocator-development,hotpotqa,5abff8c95542994516f4555c,train,2026080205,549,primary,primary,complete
allocator-development,hotpotqa,5ac02abe5542996f0d89cb47,train,2026080205,338,primary,primary,complete
allocator-development,hotpotqa,5ac0c68d554299012d1db630,train,2026080205,116,primary,primary,complete
allocator-development,hotpotqa,5ac0dbff5542996f0d89cc2b,train,2026080205,70,primary,primary,complete
allocator-development,hotpotqa,5ac0e663554299294b21904b,train,2026080205,378,primary,primary,complete
allocator-development,hotpotqa,5ac0f0b95542996f0d89cc3b,train,2026080205,303,primary,primary,complete
allocator-development,hotpotqa,5ac15cbf5542994ab5c67cf9,train,2026080205,390,primary,primary,complete
allocator-development,hotpotqa,5ac1917b55429964131be22d,train,2026080205,554,primary,primary,complete
allocator-development,hotpotqa,5ac19f5f5542994ab5c67da6,train,2026080205,38,primary,primary,complete
allocator-development,hotpotqa,5ac1a24d55429963665198c7,train,2026080205,227,primary,primary,complete
allocator-development,hotpotqa,5ac1b06655429963665198ee,train,2026080205,419,primary,primary,complete
allocator-development,hotpotqa,5ac1cbd455429964131be295,train,2026080205,83,primary,primary,complete
allocator-development,hotpotqa,5ac24d7255429951e9e6853d,train,2026080205,91,primary,primary,complete
allocator-development,hotpotqa,5ac25ef35542992f1f2b3885,train,2026080205,351,primary,primary,complete
allocator-development,hotpotqa,5ac262545542992f1f2b389d,train,2026080205,373,primary,primary,complete
allocator-development,hotpotqa,5ac263a4554299636651999c,train,2026080205,133,primary,primary,complete
allocator-development,hotpotqa,5ac264d15542992f1f2b38a8,train,2026080205,112,primary,primary,complete
allocator-development,hotpotqa,5ac28e2e5542992f1f2b38fe,train,2026080205,332,primary,primary,complete
allocator-development,hotpotqa,5ac290555542990b17b153f5,train,2026080205,576,primary,primary,complete
allocator-development,hotpotqa,5ac295f15542990b17b1541a,train,2026080205,567,primary,primary,complete
allocator-development,hotpotqa,5ac29731554299657fa28fc4,train,2026080205,130,primary,primary,complete
allocator-development,hotpotqa,5ac29efd55429967731025c1,train,2026080205,400,primary,primary,complete
allocator-development,hotpotqa,5ac29fd955429967731025c3,train,2026080205,208,primary,primary,complete
allocator-development,hotpotqa,5ac2c466554299657fa2903d,train,2026080205,337,primary,primary,complete
allocator-development,hotpotqa,5ac2c8785542990b17b15498,train,2026080205,42,primary,primary,complete
allocator-development,hotpotqa,5ac2db1f554299218029db87,train,2026080205,9,primary,primary,complete
allocator-development,hotpotqa,5ac2f859554299218029dbad,train,2026080205,379,primary,primary,complete
allocator-development,hotpotqa,5ac325f7554299657fa290e9,train,2026080205,391,primary,primary,complete
allocator-development,hotpotqa,5ac326af554299657fa290ea,train,2026080205,568,primary,primary,complete
allocator-development,hotpotqa,5ac38cab554299657fa290ec,train,2026080205,166,primary,primary,complete
allocator-development,hotpotqa,5ac396b4554299741d48a2a8,train,2026080205,594,primary,primary,complete
allocator-development,hotpotqa,5ac39eb9554299657fa29101,train,2026080205,2,primary,primary,complete
allocator-development,hotpotqa,5ac39fed5542995ef918c1c0,train,2026080205,204,primary,primary,complete
allocator-development,hotpotqa,5ac3a5445542995ef918c1ca,train,2026080205,59,primary,primary,complete
allocator-development,hotpotqa,5ac3a6ab554299218029dbf1,train,2026080205,39,primary,primary,complete
allocator-development,hotpotqa,5ac3cd8c554299204fd21e6e,train,2026080205,533,primary,primary,complete
allocator-development,hotpotqa,5ac3d3495542995ef918c24b,train,2026080205,328,primary,primary,complete
allocator-development,hotpotqa,5ac421dc554299204fd21ef8,train,2026080205,231,primary,primary,complete
allocator-development,hotpotqa,5ac4396f5542995c82c4acfb,train,2026080205,424,primary,primary,complete
allocator-development,hotpotqa,5ac45850554299204fd21f29,train,2026080205,192,primary,primary,complete
allocator-development,hotpotqa,5ac48e665542996feb3fe8c6,train,2026080205,218,primary,primary,complete
allocator-development,hotpotqa,5ac49a8e5542996feb3fe908,train,2026080205,572,primary,primary,complete
allocator-development,hotpotqa,5ac4ac525542996feb3fe930,train,2026080205,319,primary,primary,complete
allocator-development,hotpotqa,5ac4cfb85542996feb3fe946,train,2026080205,523,primary,primary,complete
allocator-development,hotpotqa,5ac4d9125542996feb3fe94d,train,2026080205,270,primary,primary,complete
allocator-development,hotpotqa,5ac4f65d5542995c82c4ad88,train,2026080205,314,primary,primary,complete
allocator-development,hotpotqa,5ac4fe035542995c82c4ad96,train,2026080205,464,primary,primary,complete
allocator-development,hotpotqa,5ac51a495542994611c8b392,train,2026080205,449,primary,primary,complete
allocator-development,hotpotqa,5ac52eaf5542994611c8b3fc,train,2026080205,178,primary,primary,complete
allocator-development,hotpotqa,5ac530905542994611c8b40a,train,2026080205,347,primary,primary,complete
allocator-development,hotpotqa,5ac533025542994611c8b425,train,2026080205,69,primary,primary,complete
allocator-development,hotpotqa,5ac53a3c5542993e66e82235,train,2026080205,600,primary,primary,complete
allocator-development,hotpotqa,5ac53eb65542994611c8b46a,train,2026080205,413,primary,primary,complete
allocator-development,hotpotqa,5adbdab855429944faac2387,train,2026080205,544,primary,primary,complete
allocator-development,hotpotqa,5adbe0125542996e6852526d,train,2026080205,195,primary,primary,complete
allocator-development,hotpotqa,5adbfb4d55429947ff17388c,train,2026080205,354,primary,primary,complete
allocator-development,hotpotqa,5adbfcb155429947ff173899,train,2026080205,171,primary,primary,complete
allocator-development,hotpotqa,5adc0a5e554299438c868d12,train,2026080205,219,primary,primary,complete
allocator-development,hotpotqa,5adc117955429944faac2410,train,2026080205,108,primary,primary,complete
allocator-development,hotpotqa,5adc166155429944faac2414,train,2026080205,592,primary,primary,complete
allocator-development,hotpotqa,5adc319c5542996e685252d6,train,2026080205,239,primary,primary,complete
allocator-development,hotpotqa,5adc744e55429947ff17396f,train,2026080205,137,primary,primary,complete
allocator-development,hotpotqa,5adc8a2b554299438c868de7,train,2026080205,473,primary,primary,complete
allocator-development,hotpotqa,5adcdfe45542992c1e3a2449,train,2026080205,240,primary,primary,complete
allocator-development,hotpotqa,5adcea155542994d58a2f713,train,2026080205,453,primary,primary,complete
allocator-development,hotpotqa,5adcea865542992c1e3a24b1,train,2026080205,187,primary,primary,complete
allocator-development,hotpotqa,5adcf7515542992c1e3a24dd,train,2026080205,308,primary,primary,complete
allocator-development,hotpotqa,5adcffa05542992c1e3a24fd,train,2026080205,489,primary,primary,complete
allocator-development,hotpotqa,5add27325542994734353880,train,2026080205,78,primary,primary,complete
allocator-development,hotpotqa,5add280c5542992ae4cec4b9,train,2026080205,315,primary,primary,complete
allocator-development,hotpotqa,5add3ade5542990dbb2f7ddd,train,2026080205,12,primary,primary,complete
allocator-development,hotpotqa,5add65585542992200553aeb,train,2026080205,190,primary,primary,complete
allocator-development,hotpotqa,5add69255542992200553b01,train,2026080205,451,primary,primary,complete
allocator-development,hotpotqa,5add6a115542992200553b06,train,2026080205,455,primary,primary,complete
allocator-development,hotpotqa,5add6f0e5542992200553b17,train,2026080205,406,primary,primary,complete
allocator-development,hotpotqa,5addca545542997dc790702b,train,2026080205,125,primary,primary,complete
allocator-development,hotpotqa,5addd7ae5542990dbb2f7eb4,train,2026080205,235,primary,primary,complete
allocator-development,hotpotqa,5addd8325542990dbb2f7eba,train,2026080205,277,primary,primary,complete
allocator-development,hotpotqa,5adde5595542990dbb2f7ef0,train,2026080205,73,primary,primary,complete
allocator-development,hotpotqa,5addebbe5542995b365fab88,train,2026080205,526,primary,primary,complete
allocator-development,hotpotqa,5addfd155542997dc7907106,train,2026080205,511,primary,primary,complete
allocator-development,hotpotqa,5ade02505542997545bbbe07,train,2026080205,503,primary,primary,complete
allocator-development,hotpotqa,5ade03585542997545bbbe13,train,2026080205,34,primary,primary,complete
allocator-development,hotpotqa,5ade134955429939a52fe7ef,train,2026080205,367,primary,primary,complete
allocator-development,hotpotqa,5ade1a7555429975fa854e49,train,2026080205,590,primary,primary,complete
allocator-development,hotpotqa,5ade3f7c554299728e26c68f,train,2026080205,88,primary,primary,complete
allocator-development,hotpotqa,5ade680e55429975fa854ec0,train,2026080205,23,primary,primary,complete
allocator-development,hotpotqa,5ade8ca055429939a52fe8f0,train,2026080205,484,primary,primary,complete
allocator-development,hotpotqa,5adeb09955429939a52fe95b,train,2026080205,194,primary,primary,complete
allocator-development,hotpotqa,5adeb5345542995534e8c6df,train,2026080205,508,primary,primary,complete
allocator-development,hotpotqa,5adee0375542995ec70e8f3c,train,2026080205,341,primary,primary,complete
allocator-development,hotpotqa,5adf25635542993344016bfa,train,2026080205,467,primary,primary,complete
allocator-development,hotpotqa,5adf2a3e5542993344016c0a,train,2026080205,532,primary,primary,complete
allocator-development,hotpotqa,5adf4a7a5542993a75d2649d,train,2026080205,185,primary,primary,complete
allocator-development,hotpotqa,5adf66555542993344016c6c,train,2026080205,189,primary,primary,complete
allocator-development,hotpotqa,5adf73255542993344016c94,train,2026080205,170,primary,primary,complete
allocator-development,hotpotqa,5adf767b5542992d7e9f9384,train,2026080205,169,primary,primary,complete
allocator-development,hotpotqa,5adf857d5542993344016cb8,train,2026080205,210,primary,primary,complete
allocator-development,hotpotqa,5adfa72b554299025d62a328,train,2026080205,102,primary,primary,complete
allocator-development,hotpotqa,5adfb0595542995ec70e9072,train,2026080205,384,primary,primary,complete
allocator-development,hotpotqa,5adfd17755429942ec259b4f,train,2026080205,118,primary,primary,complete
allocator-development,hotpotqa,5adfd8cc55429906c02daa6c,train,2026080205,181,primary,primary,complete
allocator-development,hotpotqa,5adffabd55429942ec259bb4,train,2026080205,517,primary,primary,complete
allocator-development,hotpotqa,5ae000ab55429906c02daaa2,train,2026080205,230,primary,primary,complete
allocator-development,hotpotqa,5ae002b655429942ec259bdc,train,2026080205,591,primary,primary,complete
allocator-development,hotpotqa,5ae0128355429925eb1afbfe,train,2026080205,110,primary,primary,complete
allocator-development,hotpotqa,5ae03743554299603e4183f5,train,2026080205,521,primary,primary,complete
allocator-development,hotpotqa,5ae04ac255429924de1b7093,train,2026080205,395,primary,primary,complete
allocator-development,hotpotqa,5ae0529155429925eb1afc33,train,2026080205,283,primary,primary,complete
allocator-development,hotpotqa,5ae089cf55429945ae9593a5,train,2026080205,560,primary,primary,complete
allocator-development,hotpotqa,5ae0aa4b55429945ae9593f9,train,2026080205,366,primary,primary,complete
allocator-development,hotpotqa,5ae0ada755429906c02daaf3,train,2026080205,282,primary,primary,complete
allocator-development,hotpotqa,5ae1025b55429920d5234274,train,2026080205,45,primary,primary,complete
allocator-development,hotpotqa,5ae1086655429920d5234297,train,2026080205,223,primary,primary,complete
allocator-development,hotpotqa,5ae10d9a55429901ffe4ad2d,train,2026080205,149,primary,primary,complete
allocator-development,hotpotqa,5ae11b3955429901ffe4ad91,train,2026080205,101,primary,primary,complete
allocator-development,hotpotqa,5ae1398b55429901ffe4ae0b,train,2026080205,318,primary,primary,complete
allocator-development,hotpotqa,5ae13d615542997b2ef7d154,train,2026080205,346,primary,primary,complete
allocator-development,hotpotqa,5ae14d9e55429920d52343c5,train,2026080205,316,primary,primary,complete
allocator-development,hotpotqa,5ae160505542997b2ef7d1b5,train,2026080205,71,primary,primary,complete
